   Sample,    Time,       Channel0, Channel1, Channel2, Channel3,
0,4.019000243715709e-06,21.944537257721315,22.90163394187177,Open,Open
1,1.031853387999945,21.944537257721315,22.90163394187177,Open,Open
2,1.1326703330000782,21.944537257721315,22.90163394187177,Open,Open
3,1.2334599069999967,21.944537257721315,22.90163394187177,Open,Open
4,1.3340734620001058,21.944537257721315,22.90163394187177,Open,Open
5,1.4349962030000825,21.944537257721315,22.90163394187177,Open,Open
6,1.5359245919999012,21.944537257721315,22.90163394187177,Open,Open
7,1.6366421660000015,21.944537257721315,22.90163394187177,Open,Open
8,1.737295758000073,21.944537257721315,22.90163394187177,Open,Open
9,1.8380705730000955,21.944537257721315,22.90163394187177,Open,Open
10,1.9391455540003335,21.944537257721315,22.90163394187177,Open,Open
11,2.040067406000162,21.944537257721315,22.90163394187177,Open,Open
12,2.1408309990001726,21.944537257721315,22.90163394187177,Open,Open
13,2.2414369799998894,21.944537257721315,22.90163394187177,Open,Open
14,2.341988758000298,21.944537257721315,22.90163394187177,Open,Open
15,2.442899239000326,21.94612822962834,22.877265923271153,Open,Open
16,2.5438142390003122,21.94612822962834,22.877265923271153,Open,Open
17,2.644561647000046,21.94612822962834,22.877265923271153,Open,Open
18,2.745292554000116,21.94612822962834,22.877265923271153,Open,Open
19,2.8467112580001412,21.94612822962834,22.877265923271153,Open,Open
20,2.9479465350000282,21.94612822962834,22.877265923271153,Open,Open
21,3.048505071999898,21.94612822962834,22.877265923271153,Open,Open
22,3.149106164999921,21.94612822962834,22.877265923271153,Open,Open
23,3.249793127999965,21.94612822962834,22.877265923271153,Open,Open
24,3.3505593499999122,21.94612822962834,22.877265923271153,Open,Open
25,3.4514384980002433,21.94612822962834,22.877265923271153,Open,Open
26,3.5521853129998817,21.94612822962834,22.877265923271153,Open,Open
27,3.6527835900001264,21.94612822962834,22.877265923271153,Open,Open
28,3.7534212010000374,21.94612822962834,22.877265923271153,Open,Open
29,3.8542372380002234,21.94612822962834,22.877265923271153,Open,Open
30,3.955115868000121,21.9491636629558,22.86228606952864,Open,Open
31,4.055763961000139,21.9491636629558,22.86228606952864,Open,Open
32,4.156339312,21.9491636629558,22.86228606952864,Open,Open
33,4.257402164000268,21.9491636629558,22.86228606952864,Open,Open
34,4.35852709000028,21.9491636629558,22.86228606952864,Open,Open
35,4.459585294000135,21.9491636629558,22.86228606952864,Open,Open
36,4.5603312570001435,21.9491636629558,22.86228606952864,Open,Open
37,4.661027997000019,21.9491636629558,22.86228606952864,Open,Open
38,4.7621135340000365,21.9491636629558,22.86228606952864,Open,Open
39,4.863505645000259,21.9491636629558,22.86228606952864,Open,Open
40,4.9643786639999234,21.9491636629558,22.86228606952864,Open,Open
41,5.065195349000078,21.9491636629558,22.86228606952864,Open,Open
42,5.166087793000315,21.9491636629558,22.86228606952864,Open,Open
43,5.26689453400013,21.9491636629558,22.86228606952864,Open,Open
44,5.367447403999904,21.943217361226175,25.34415524738808,Open,Open
45,5.468230941000002,21.943217361226175,25.34415524738808,Open,Open
46,5.569262626000182,21.943217361226175,25.34415524738808,Open,Open
47,5.670310607999909,21.943217361226175,25.34415524738808,Open,Open
48,5.771444108000196,21.943217361226175,25.34415524738808,Open,Open
49,5.87239962600006,21.943217361226175,25.34415524738808,Open,Open
50,5.9731772560003265,21.943217361226175,25.34415524738808,Open,Open
51,6.074025292999977,21.943217361226175,25.34415524738808,Open,Open
52,6.175206348000302,21.943217361226175,25.34415524738808,Open,Open
53,6.276436515000114,21.943217361226175,25.34415524738808,Open,Open
54,6.3777134219999425,21.943217361226175,25.34415524738808,Open,Open
55,6.478579755000283,21.943217361226175,25.34415524738808,Open,Open
56,6.579555866000192,21.943217361226175,25.34415524738808,Open,Open
57,6.68041740300032,21.943217361226175,25.34415524738808,Open,Open
58,6.781115737000164,21.943217361226175,25.34415524738808,Open,Open
59,6.881815940000251,21.94165913154263,31.820277879273725,Open,Open
60,6.982446070000151,21.94165913154263,31.820277879273725,Open,Open
61,7.083640032999938,21.94165913154263,31.820277879273725,Open,Open
62,7.1845106989999294,21.94165913154263,31.820277879273725,Open,Open
63,7.28586518100019,21.94165913154263,31.820277879273725,Open,Open
64,7.387081144000149,21.94165913154263,31.820277879273725,Open,Open
65,7.487994199000241,21.94165913154263,31.820277879273725,Open,Open
66,7.588866994999989,21.94165913154263,31.820277879273725,Open,Open
67,7.689697550999881,21.94165913154263,31.820277879273725,Open,Open
68,7.790495514000213,21.94165913154263,31.820277879273725,Open,Open
69,7.891679569000189,21.94165913154263,31.820277879273725,Open,Open
70,7.9925817729999835,21.94165913154263,31.820277879273725,Open,Open
71,8.093403253999895,21.94165913154263,31.820277879273725,Open,Open
72,8.194044846999986,21.94165913154263,31.820277879273725,Open,Open
73,8.294881716999953,21.94165913154263,31.820277879273725,Open,Open
74,8.395724254000015,21.939462859434563,32.31067506694718,Open,Open
75,8.496435754000231,21.939462859434563,32.31067506694718,Open,Open
76,8.597174125000038,21.939462859434563,32.31067506694718,Open,Open
77,8.698115142999995,21.939462859434563,32.31067506694718,Open,Open
78,8.79905477300008,21.939462859434563,32.31067506694718,Open,Open
79,8.899855735000074,21.939462859434563,32.31067506694718,Open,Open
80,9.000573586999963,21.939462859434563,32.31067506694718,Open,Open
81,9.101265828000123,21.939462859434563,32.31067506694718,Open,Open
82,9.202008291000311,21.939462859434563,32.31067506694718,Open,Open
83,9.30270388300005,21.939462859434563,32.31067506694718,Open,Open
84,9.403586957000243,21.939462859434563,32.31067506694718,Open,Open
